movieID	directorID	directorName
1678	wayne_wang	Wayne Wang
1679	alex_zamm	Alex Zamm
1680	1049943-peter_howitt	Peter Howitt
1681	john_r_leonetti	John R. Leonetti
1682	peter_weir	Peter Weir
1683	iain_softley	Iain Softley
1684	marleen_gorris	Marleen Gorris
1685	billy-hopkins	Billy Hopkins
1686	jon_avnet	Jon Avnet
1687	michael_catonjones	Michael Caton-Jones
1688	don_bluth	Don Bluth
1689	jon_amiel	Jon Amiel
1690	david_fincher	David Fincher
1692	_0365311	Scott Harris
1693	steven_spielberg	Steven Spielberg
1694	robert_duvall	Robert Duvall
1695	agnes_merlet	Agnès Merlet
1696	sean-mathias	Sean Mathias
1698	louis-saia	Louis Saïa
1699	neil_jordan	Neil Jordan
1701	woody_allen	Woody Allen
1702	les_mayfield	Les Mayfield
1703	bryan_spicer	Bryan Spicer
1704	gus_van_sant	Gus Van Sant
1707	raja_gosnell	Raja Gosnell
1708	joel_ben_marsden	Joel Ben Marsden
1709	_0365131	Monika Harris
1710	martin_kitrosser	Martin Kitrosser
1711	clint_eastwood	Clint Eastwood
1713	gore_verbinski	Gore Verbinski
1714	stephen_kijak	Stephen Kijak
1715	cindy-sherman	Cindy Sherman
1716	_0734308	David Rocksavage
1717	wes_craven	Wes Craven
1719	atom_egoyan	Atom Egoyan
1720	_0566506	Bret McCormick
1721	james_cameron	James Cameron
1722	roger_spottiswoode	Roger Spottiswoode
1723	philip_kaufman	Philip Kaufman
1725	richard_friedenberg	Richard Friedenberg
1726	kevin_costner	Kevin Costner
1727	robert_redford	Robert Redford
1728	alan_rickman	Alan Rickman
1729	quentin_tarantino	Quentin Tarantino
1730	martin_scorsese	Martin Scorsese
1731	stanley_tong	Stanley Tong
1732	joel_coen	Joel Coen
1733	alan_rudolph	Alan Rudolph
1734	alain_berliner	Alain Berliner
1735	alfonso_cuaron	Alfonso Cuarón
1739	sean_mcnamara	Sean McNamara
1740	george_mendeluk	George Mendeluk
1742	darin_scott	Darin Scott
1743	joseph_dorman	Joseph Dorman
1744	dean_semler	Dean Semler
1746	penelope_spheeris	Penelope Spheeris
1747	barry_levinson	Barry Levinson
1748	alex_proyas	Alex Proyas
1749	john_duigan	John Duigan
1750	manny_coto	Manny Coto
1752	_0915400	Michael Waxman
1753	tamra_davis	Tamra Davis
1754	gregory_hoblit	Gregory Hoblit
1755	stefan_schwartz	Stefan Schwartz
1756	greg_spence	Greg Spence
1757	karwai-wong	Kar Wai Wong
1759	bruno_barreto	Bruno Barreto
1760	bob_spiers	Bob Spiers
1762	stephen_sommers	Stephen Sommers
1765	bret_michaels	Bret Michaels
1767	charlie_peters	Charlie Peters
1769	antoine_fuqua	Antoine Fuqua
1770	michael_radford	Michael Radford
1771	mark_pavia	Mark Pavia
1772	john_landis	John Landis
1773	shinya_tsukamoto	Shinya Tsukamoto
1774	john_boorman	John Boorman
1776	john_dahl	John Dahl
1777	frank_coraci	Frank Coraci
1779	barry_levinson	Barry Levinson
1780	_0668132	Michael Paxton
1781	robert_dornhelm	Robert Dornhelm
1782	roberto_benabib	Roberto Benabib
1783	volker_schloendorff	Volker Schlöndorff
1784	james_l_brooks	James L. Brooks
1785	abel_ferrara	Abel Ferrara
1788	john_sayles	John Sayles
1789	rupert_wainwright	Rupert Wainwright
1791	catherine_hardwicke	Catherine Hardwicke
1792	stuart_baird	Stuart Baird
1793	stephan_elliott	Stephan Elliott
1794	richard_kwietniowski	Richard Kwietniowski
1795	jorge_fons	Jorge Fons
1796	zalman_king	Zalman King
1797	david_breashears	David Breashears
1798	jonathan_darby	Jonathan Darby
1799	peter_ofallon	Peter O'Fallon
1801	randall_wallace	Randall Wallace
1804	richard_linklater	Richard Linklater
1805	spike_jonze	Spike Jonze
1806	1104069-john_roberts	John Roberts
1807	john_n_smith	John N. Smith
1809	takeshi_kitano	Takeshi Kitano
1810	mike_nichols	Mike Nichols
1811	henry_hathaway	Henry Hathaway
1812	m_night_shyamalan	M. Night Shyamalan
1814	boaz_yakin	Boaz Yakin
1815	elia_kazan	Elia Kazan
1816	james_toback	James Toback
1817	blythe_danner	Blythe Danner
1819	jonathan_demme	Jonathan Demme
1820	john_hillcoat	John Hillcoat
1821	nicholas_hytner	Nicholas Hytner
1822	steve_boyum	Steve Boyum
1824	stephen_gyllenhaal	Stephen Gyllenhaal
1825	ice_cube	Ice Cube
1826	steve_gomer	Steve Gomer
1827	penny_marshall	Penny Marshall
1829	wayne_wang	Wayne Wang
1831	stephen_hopkins	Stephen Hopkins
1832	craig_lahiff	Craig Lahiff
1833	harold_becker	Harold Becker
1834	david_mamet	David Mamet
1835	guy_crawford	Guy Crawford
1836	whit_stillman	Whit Stillman
1837	howard_deutch	Howard Deutch
1839	michael_lehmann	Michael Lehmann
1840	spike_lee	Spike Lee
1841	robert_altman	Robert Altman
1842	1196862-nick_gomez	Nick Gomez
1843	barnet_kellman	Barnet Kellman
1844	pedro_almodovar	Pedro Almodóvar
1845	jake_kasdan	Jake Kasdan
1846	gary_oldman	Gary Oldman
1848	1052316-peter_hewitt	Peter Hewitt
1849	henry_hathaway	Henry Hathaway
1850	julie_davis	Julie Davis
1851	david_decoteau	David DeCoteau
1853	alan_smithee	Alan Smithee
1854	doug_ellin	Doug Ellin
1855	todd_holland	Todd Holland
1856	nick_broomfield	Nick Broomfield
1857	tom_dicillo	Tom DiCillo
1858	sammohungkambo	Sammo Hung Kam-Bo
1859	abbas_kiarostami	Abbas Kiarostami
1860	mike_van_diem	Mike van Diem
1861	paul_sletaune	Paul Sletaune
1862	peter_medak	Peter Medak
1863	john_warren	John Warren
1864	larry_david	Larry David
1865	barbara_kopple	Barbara Kopple
1866	kirk_wong	Kirk Wong
1867	carl_schenkel	Carl Schenkel
1869	kevin_hooks	Kevin Hooks
1870	tim_mccanlies	Tim McCanlies
1871	leonid_boyko	Leonid Boyko
1872	danny_boyle	Danny Boyle
1873	bille_august	Bille August
1874	james_f_robinson	James F. Robinson
1875	jill_sprecher	Jill Sprecher
1876	mimi_leder	Mimi Leder
1877	rodney_gibbons	Rodney Gibbons
1878	john_woo	John Woo
1879	thom_fitzgerald	Thom Fitzgerald
1880	john_duigan	John Duigan
1881	frederik_du_chau	Frederik Du Chau
1882	roland_emmerich	Roland Emmerich
1883	warren_beatty	Warren Beatty
1884	terry_gilliam	Terry Gilliam
1885	don_roos	Don Roos
1886	michael_martin	Michael Martin
1887	christopher_guest	Christopher Guest
1888	forest_whitaker	Forest Whitaker
1889	christopher_nolan	Christopher Nolan
1890	antonio_tibaldi	Antonio Tibaldi
1891	david_mcnally_ii	David McNally (II)
1892	1022918-andrew_davis	Andrew Davis
1893	caroline_link	Caroline Link
1894	ivan_reitman	Ivan Reitman
1895	deborah_kaplan	Deborah Kaplan
1896	des_mcanuff	Des McAnuff
1897	lisa_cholodenko	Lisa Cholodenko
1898	1058590-david_leland	David Leland
1899	lavinia_currier	Lavinia Currier
1900	majid_majidi	Majid Majidi
1901	tim_kirkman	Tim Kirkman
1902	tiffanie_debartolo	Tiffanie DeBartolo
1903	christopher_scott_cherot	Christopher Scott Cherot
1904	hal_hartley	Hal Hartley
1906	noah_baumbach	Noah Baumbach
1907	tony_bancroft	Tony Bancroft
1908	marc_evans	Marc Evans
1909	rob_bowman	Rob Bowman
1910	paddy_breathnach	Paddy Breathnach
1911	betty_thomas	Betty Thomas
1912	steven_soderbergh	Steven Soderbergh
1913	peter_weir	Peter Weir
1914	chris_eyre	Chris Eyre
1915	manoel_deoliveira	Manoel de Oliveira
1916	vincent_gallo	Vincent Gallo
1917	michael_bay	Michael Bay
1918	richard_donner	Richard Donner
1919	daisy_von_scherler_mayer	Daisy von Scherler Mayer
1920	joe_dante	Joe Dante
1921	darren_aronofsky	Darren Aronofsky
1922	robert_aldrich	Robert Aldrich
1923	rob-king	Rob King
1924	196111261	Edward D. Wood Jr.
1925	wim_wenders	Wim Wenders
1926	_0064600	Harry Beaumont
1927	lewis_milestone	Lewis Milestone
1928	kelly_asbury	Kelly Asbury
1929	edmund_goulding	Edmund Goulding
1930	frank_lloyd	Frank Lloyd
1931	frank_lloyd	Frank Lloyd
1932	robert_z_leonard	Robert Z. Leonard
1933	william_dieterle	William Dieterle
1934	frank_capra	Frank Capra
1935	john_ford	John Ford
1936	william_wyler	William Wyler
1937	leo_mccarey	Leo McCarey
1938	billy_wilder	Billy Wilder
1939	william_wyler	William Wyler
1940	elia_kazan	Elia Kazan
1941	kenneth_branagh	Kenneth Branagh
1942	steven_zaillian	Steven Zaillian
1943	cecil_b_demille	Cecil B. DeMille
1944	fred_zinnemann	Fred Zinnemann
1945	elia_kazan	Elia Kazan
1946	robert_zemeckis	Robert Zemeckis
1947	jerome_robbins	Jerome Robbins
1948	tony_richardson	Tony Richardson
1949	fred_zinnemann	Fred Zinnemann
1950	norman_jewison	Norman Jewison
1951	carol_reed	Carol Reed
1952	john_schlesinger	John Schlesinger
1953	william_friedkin	William Friedkin
1954	john_g_avildsen	John G. Avildsen
1955	robert_benton	Robert Benton
1956	robert_redford	Robert Redford
1957	hugh-hudson	Hugh Hudson
1958	james_l_brooks	James L. Brooks
1959	sydney_pollack	Sydney Pollack
1960	bernardo_bertolucci	Bernardo Bertolucci
1961	barry_levinson	Barry Levinson
1962	bruce_beresford	Bruce Beresford
1963	woody_allen	Woody Allen
1964	alan_j_pakula	Alan J. Pakula
1965	alex_cox	Alex Cox
1966	whit_stillman	Whit Stillman
1967	jim_henson	Jim Henson
1968	1053315-john_hughes	John Hughes
1969	jack_sholder	Jack Sholder
1970	chuck_russell	Chuck Russell
1971	renny_harlin	Renny Harlin
1972	stephen_hopkins	Stephen Hopkins
1973	rachel_talalay	Rachel Talalay
1974	sean_s_cunningham	Sean S. Cunningham
1975	steve_miner	Steve Miner
1976	steve_miner	Steve Miner
1977	joseph_zito	Joseph Zito
1978	danny_steinmann	Danny Steinmann
1979	tom_mcloughlin	Tom McLoughlin
1980	john_carl_buechler	John Carl Buechler
1981	rob_hedden	Rob Hedden
1982	rob_zombie	Rob Zombie
1983	rick-rosenthal	Rick Rosenthal
1984	tommy_lee_wallace	Tommy Lee Wallace
1985	dwight_h_little	Dwight H. Little
1986	dominique_otheningirard	Dominique Othenin-Girard
1987	nelson_mccormick	Nelson McCormick
1988	bruce_pittman	Bruce Pittman
1989	ron_oliver	Ron Oliver
1990	clay_borris	Clay Borris
1991	ronny_yu	Ronny Yu
1992	john_lafia	John Lafia
1993	jack_bender	Jack Bender
1994	tobe_hooper	Tobe Hooper
1995	brian_gibson	Brian Gibson
1996	gary_a_sherman	Gary A. Sherman
1997	william_friedkin	William Friedkin
1998	john_boorman	John Boorman
1999	william_peter_blatty	William Peter Blatty
2000	richard_donner	Richard Donner
2001	richard_donner	Richard Donner
2002	richard_donner	Richard Donner
2003	joe_dante	Joe Dante
2004	joe_dante	Joe Dante
2005	richard_donner	Richard Donner
2006	martin_campbell	Martin Campbell
2007	theresa_connelly	Theresa Connelly
2008	michael_oblowitz	Michael Oblowitz
2009	richard_fleischer	Richard Fleischer
2010	fritz_lang	Fritz Lang
2011	robert_zemeckis	Robert Zemeckis
2012	robert_zemeckis	Robert Zemeckis
2013	ronald_neame	Ronald Neame
2014	mark_waters_viii	Mark Waters (VIII)
2015	robert_stevenson	Robert Stevenson
2016	vincent_mceveety	Vincent McEveety
2017	charley_rogers	Charley Rogers
2018	david_hand	David Hand
2019	akira_kurosawa	Akira Kurosawa
2020	stephen_frears	Stephen Frears
2021	david_lynch	David Lynch
2022	martin_scorsese	Martin Scorsese
2023	francis_ford_coppola	Francis Ford Coppola
2024	michael_tolkin	Michael Tolkin
2025	stanley_kubrick	Stanley Kubrick
2026	david_nutter	David Nutter
2027	jim_abrahams	Jim Abrahams
2028	steven_spielberg	Steven Spielberg
2029	tommy_ohaver	Tommy O'Haver
2030	zhang_yuan	Zhang Yuan
2031	vincent_mceveety	Vincent McEveety
2032	robert_butler	Robert Butler
2033	ted-berman	Ted Berman
2034	gary_nelson	Gary Nelson
2035	robert_stevenson	Robert Stevenson
2036	rupert_wainwright	Rupert Wainwright
2037	norman_tokar	Norman Tokar
2038	norman_tokar	Norman Tokar
2039	jeff_blyth	Jeff Blyth
2040	robert_butler	Robert Butler
2041	charles_jarrott	Charles Jarrott
2042	sam_weisman	Sam Weisman
2043	robert_stevenson	Robert Stevenson
2044	steven_hilliard_stern	Steven Hilliard Stern
2045	mikael_salomon	Mikael Salomon
2046	randal_kleiser	Randal Kleiser
2047	robert_stevenson	Robert Stevenson
2048	ron_clements	Ron Clements
2049	norman_tokar	Norman Tokar
2050	vincent_mceveety	Vincent McEveety
2051	vincent_mceveety	Vincent McEveety
2052	kenny_ortega	Kenny Ortega
2053	randal_kleiser	Randal Kleiser
2054	joe_johnston	Joe Johnston
2055	robert_butler	Robert Butler
2056	robert_stevenson	Robert Stevenson
2057	duwayne_dunham	Duwayne Dunham
2058	katsuyuki_motohiro	Katsuyuki Motohiro
2059	nancy_meyers	Nancy Meyers
2060	david_zucker	David Zucker
2061	sarah_kelly	Sarah Kelly
2062	sandra_goldbacher	Sandra Goldbacher
2063	benoit_jacquot	Benoît Jacquot
2064	1055159-michael_moore	Michael Moore
2065	woody_allen	Woody Allen
2066	jacques_tourneur	Jacques Tourneur
2067	david_lean	David Lean
2068	ingmar_bergman	Ingmar Bergman
2069	peter_masterson	Peter Masterson
2070	bruce_beresford	Bruce Beresford
2071	roger_spottiswoode	Roger Spottiswoode
2072	joe_dante	Joe Dante
2073	kevin_reynolds	Kevin Reynolds
2074	liliana_cavani	Liliana Cavani
2075	istvan_szabo	István Szabó
2076	david_lynch	David Lynch
2077	jeremy_kagan	Jeremy Kagan
2078	wolfgang_reitherman	Wolfgang Reitherman
2079	sanjay-gadhavi	Sanjay Gadhvi
2080	clyde_geronimi	Clyde Geronimi
2081	john_musker	John Musker
2082	stephen_herek	Stephen Herek
2083	brian_henson	Brian Henson
2084	kenny_ortega	Kenny Ortega
2085	clyde_geronimi	Clyde Geronimi
2086	phillip_borsos	Phillip Borsos
2087	pj_hogan	P.J. Hogan
2088	robert_altman	Robert Altman
2089	mike-gabriel	Mike Gabriel
2090	john-lounsbery	John Lounsbery
2091	andy_fickman	Andy Fickman
2092	toby_shelton	Toby Shelton
2093	walter_murch	Walter Murch
2094	joe_johnston	Joe Johnston
2095	robert_stevenson	Robert Stevenson
2096	clyde_geronimi	Clyde Geronimi
2097	jack_clayton	Jack Clayton
2098	robert_stevenson	Robert Stevenson
2099	harve_foster	Harve Foster
2100	ron_howard	Ron Howard
2101	xavier_koller	Xavier Koller
2102	walt_disney	Walt Disney
2103	ernie_orsatti_ii	Ernie Orsatti (II)
2104	tim_hunter	Tim Hunter
2105	steven_lisberger	Steven Lisberger
2106	thomas_carter_ii	Thomas Carter (II)
2107	steve_miner	Steve Miner
2108	mick_jackson	Mick Jackson
2109	carl_reiner	Carl Reiner
2110	carl_reiner	Carl Reiner
2111	carl_reiner	Carl Reiner
2112	lawrence_kasdan	Lawrence Kasdan
2113	ralph_s_singleton	Ralph S. Singleton
2114	francis_ford_coppola	Francis Ford Coppola
2115	steven_spielberg	Steven Spielberg
2116	peter_jackson	Peter Jackson
2117	michael_radford	Michael Radford
2119	stephen_king	Stephen King
2120	fraser_heston	Fraser Clarke Heston
2121	lewis_teague	Lewis Teague
2122	fritz_kiersch	Fritz Kiersch
2124	barry_sonnenfeld	Barry Sonnenfeld
2125	andy_tennant	Andy Tennant
2126	brian_de_palma	Brian DePalma
2127	jesse_peretz	Jesse Peretz
2128	john_hamburg	John Hamburg
2129	ulrike_koch	Ulrike Koch
2130	louis_malle	Louis Malle
2131	ingmar_bergman	Ingmar Bergman
2132	mike_nichols	Mike Nichols
2133	chris_columbus	Chris Columbus
2134	1053315-john_hughes	John Hughes
2135	betty_thomas	Betty Thomas
2136	tom_shadyac	Tom Shadyac
2137	gary_winick	Gary Winick
2138	martin_rosen	Martin Rosen
2139	don_bluth	Don Bluth
2140	jim_henson	Jim Henson
2141	don_bluth	Don Bluth
2142	phil_nibbelink	Phil Nibbelink
2143	director-ridley-scott	Director Ridley Scott
2144	1053315-john_hughes	John Hughes
2145	howard_deutch	Howard Deutch
2146	joel_schumacher	Joel Schumacher
2147	michael_chapman	Michael Chapman
2148	peter_ofallon	Peter O'Fallon
2149	ethan_wiley	Ethan Wiley
2150	jamie_uys	Jamie Uys
2151	jamie_uys	Jamie Uys
2152	1080722-richard_martin	Richard Martin
2154	kevin_rodney_sullivan	Kevin Rodney Sullivan
2155	tamara_jenkins	Tamara Jenkins
2156	pupi_avati	Pupi Avati
2157	bigas_luna	Bigas Luna
2158	chuck_parello	Chuck Parello
2159	john_mcnaughton	John McNaughton
2160	don-hawks	Don Hawks
2161	peter_macdonald	Peter MacDonald
2162	1042523-george_miller	George Miller
2163	john_de_bello	John De Bello
2164	peter_george	Peter George
2165	neil_labute	Neil LaBute
2166	joseph_ruben	Joseph Ruben
2167	stephen_norrington	Stephen Norrington
2168	randa_haines	Randa Haines
2169	alan_cohn	Alan Cohn
2170	pat_proft	Pat Proft
2171	brad_anderson	Brad Anderson
2172	sarah_kernochan	Sarah Kernochan
2173	vincent_ward	Vincent Ward
2174	tim_burton	Tim Burton
2175	tony_scott	Tony Scott
2176	alfred_hitchcock	Alfred Hitchcock
2177	alfred_hitchcock	Alfred Hitchcock
2178	alfred_hitchcock	Alfred Hitchcock
2179	alfred_hitchcock	Alfred Hitchcock
2180	alfred_hitchcock	Alfred Hitchcock
2181	alfred_hitchcock	Alfred Hitchcock
2182	alfred_hitchcock	Alfred Hitchcock
2183	alfred_hitchcock	Alfred Hitchcock
2184	alfred_hitchcock	Alfred Hitchcock
2185	alfred_hitchcock	Alfred Hitchcock
2186	alfred_hitchcock	Alfred Hitchcock
2187	alfred_hitchcock	Alfred Hitchcock
2188	1105876-mark_christopher	Mark Christopher
2189	bill_plympton	Bill Plympton
2190	gregory_nava	Gregory Nava
2191	robert_bierman	Robert Bierman
2192	francois_ozon	François Ozon
2193	ron_howard	Ron Howard
2194	brian_de_palma	Brian DePalma
2195	bob_saget	Bob Saget
2196	tsui_hark	Hark Tsui
2197	william_nicholson	William Nicholson
2199	michael_akers	Michael Akers
2200	alfred_hitchcock	Alfred Hitchcock
2201	alfred_hitchcock	Alfred Hitchcock
2202	alfred_hitchcock	Alfred Hitchcock
2203	alfred_hitchcock	Alfred Hitchcock
2204	alfred_hitchcock	Alfred Hitchcock
2205	doug_liman	Doug Liman
2206	irwin_winkler	Irwin Winkler
2207	alfred_hitchcock	Alfred Hitchcock
2208	alfred_hitchcock	Alfred Hitchcock
2209	alfred_hitchcock	Alfred Hitchcock
2210	alfred_hitchcock	Alfred Hitchcock
2211	alfred_hitchcock	Alfred Hitchcock
2212	alfred_hitchcock	Alfred Hitchcock
2214	alfred_hitchcock	Alfred Hitchcock
2215	alfred_hitchcock	Alfred Hitchcock
2216	alfred_hitchcock	Alfred Hitchcock
2218	alfred_hitchcock	Alfred Hitchcock
2219	1022918-andrew_davis	Andrew Davis
2220	alfred_hitchcock	Alfred Hitchcock
2221	alfred_hitchcock	Alfred Hitchcock
2222	alfred_hitchcock	Alfred Hitchcock
2223	1051480-david_sutherland	David Sutherland
2225	stephan_elliott	Stephan Elliott
2226	gore_verbinski	Gore Verbinski
2227	david_ondaatje	David Ondaatje
2229	alfred_hitchcock	Alfred Hitchcock
2231	john_dahl	John Dahl
2232	vincenzo_natali	Vincenzo Natali
2233	timothy_hutton	Timothy Hutton
2234	bill_condon	Bill Condon
2235	lance_hool	Lance Hool
2236	mark_johnson	Mark Johnson
2237	robert_towne	Robert Towne
2238	lina-wertmuller	Lina Wertmüller
2239	lina-wertmuller	Lina Wertmüller
2240	tony_bill	Tony Bill
2241	lewis_john_carlino	Lewis John Carlino
2242	randal_kleiser	Randal Kleiser
2243	james_l_brooks	James L. Brooks
2244	tamar_simon_hoffs	Tamar Simon Hoffs
2245	mike_nichols	Mike Nichols
2246	pat_oconnor	Pat O'Connor
2247	jonathan_demme	Jonathan Demme
2248	cameron_crowe	Cameron Crowe
2249	herbert_ross	Herbert Ross
2250	paul_brickman	Paul Brickman
2251	_0783299	Peter Sellars
2252	selwyn-roberts	Selwyn Roberts
2253	barry_levinson	Barry Levinson
2255	garry_marshall	Garry Marshall
2256	andrew_prendergast	Andrew Prendergast
2257	jerry-schatzberg	Jerry Schatzberg
2258	chia-liang-liu	Chia-Liang Liu
2259	stanley_donen	Stanley Donen
2260	madonna	Madonna
2261	savage_steve_holland	Savage Steve Holland
2262	don_mckellar	Don McKellar
2263	carl_schultz	Carl Schultz
2264	neil_jordan	Neil Jordan
2265	dan_aykroyd	Dan Aykroyd
2266	terry_hughes	Terry Hughes
2267	alan_rudolph	Alan Rudolph
2268	rob_reiner	Rob Reiner
2269	adrian_lyne	Adrian Lyne
2270	_0858599	Caroline Thomas
2271	david_veloz	David Veloz
2272	carl_franklin	Carl Franklin
2273	brett_ratner	Brett Ratner
2275	lance_mungia	Lance Mungia
2276	james_ivory	James Ivory
2278	john_frankenheimer	John Frankenheimer
2279	jamie_blanks	Jamie Blanks
2280	david_dobkin	David Dobkin
2281	ted_demme	Ted Demme
2282	1059231-john_waters	John Waters
2283	bernardo_bertolucci	Bernardo Bertolucci
2284	shekhar_kapur	Shekhar Kapur
2285	lindsay_anderson	Lindsay Anderson
2286	piers_haggard	Piers Haggard
2287	david_moreau	David Moreau
2288	nanni_moretti	Nanni Moretti
2289	robert_altman	Robert Altman
2290	woody_allen	Woody Allen
2291	tim_burton	Tim Burton
2292	jason_bloom	Jason Bloom
2293	susanna_styron	Susanna Styron
2294	eric_darnell	Eric Darnell
2295	gary_fleder	Gary Fleder
2296	john_fortenberry	John Fortenberry
2297	vincent_ward	Vincent Ward
2298	john-pieplow	John Pieplow
2299	charles_crichton	Charles Crichton
2300	susan_stroman	Susan Stroman
2301	mel_brooks	Mel Brooks
2302	jonathan_lynn	Jonathan Lynn
2303	robert_altman	Robert Altman
2304	john_maybury	John Maybury
2305	marc_levin	Marc Levin
2306	stephen_herek	Stephen Herek
2307	bruno_barreto	Bruno Barreto
2308	arthur_marks	Arthur Marks
2310	stephen_herek	Stephen Herek
2311	peter_hyams	Peter Hyams
2312	randa_haines	Randa Haines
2313	david_lynch	David Lynch
2314	jonathan_demme	Jonathan Demme
2315	ronny_yu	Ronny Yu
2316	griffin_dunne	Griffin Dunne
2317	evan-dunsky	Evan Dunsky
2318	todd_solondz	Todd Solondz
2319	william-ryan	William Ryan
2320	bryan_singer	Bryan Singer
2321	gary_ross	Gary Ross
2322	paul_anderson	Paul W.S. Anderson
2323	bryan_singer	Bryan Singer
2324	roberto_benigni	Roberto Benigni
2325	trey_parker	Trey Parker
2326	raoul_ruiz	Raoul Ruiz
2327	1044270-john_harrison	John Harrison
2328	neil_jordan	Neil Jordan
2329	tony_kaye	Tony Kaye
2330	sr_bindler	S.R. Bindler
2331	richard_lagravenese	Richard LaGravenese
2332	hype_williams	Hype Williams
2333	bill_condon	Bill Condon
2334	edward_zwick	Edward Zwick
2335	frank_coraci	Frank Coraci
2336	shekhar_kapur	Shekhar Kapur
2337	todd_haynes	Todd Haynes
2338	danny_cannon	Danny Cannon
2339	arlene_sanford	Arlene Sanford
2340	martin_brest	Martin Brest
2341	pat_oconner	Pat O'Conner
2342	bruce_mcdonald	Bruce McDonald
2343	j_todd_anderson	J. Todd Anderson
2344	andreykonchalovskiy	Andrey Konchalovskiy
2345	eugene_corr	Eugene Corr
2346	frank_oz	Frank Oz
2347	michael_cimino	Michael Cimino
2348	alex_cox	Alex Cox
2349	mike_newell	Mike Newell
2350	james_d_parriott	James D. Parriott
2351	federico_fellini	Federico Fellini
2352	lawrence_kasdan	Lawrence Kasdan
2353	tony_scott	Tony Scott
2354	igor_kovalyov	Igor Kovalyov
2355	john_lasseter	John Lasseter
2356	woody_allen	Woody Allen
2357	walter-salles-jr	Walter Salles Jr.
2358	peter-antonijevic	Peter Antonijevic
2359	1128005-kirk_jones	Kirk Jones
2360	thomas_vinterberg	Thomas Vinterberg
2361	1059231-john_waters	John Waters
2362	daniel_davis_edward_d_wood_jr	Daniel Davis [Edward D. Wood Jr.]
2363	inoshiro-honda	Ishirô Honda
2364	roland_emmerich	Roland Emmerich
2365	inoshiro-honda	Ishirô Honda
2366	peter_jackson	Peter Jackson
2367	peter_jackson	Peter Jackson
2368	charles_mccracken_ii	Charles McCracken (II)
2369	susan_seidelmun	Susan Seidelmun
2370	john_boorman	John Boorman
2371	michael_ritchie	Michael Ritchie
2372	michael_ritchie	Michael Ritchie
2373	douglas_aarniokoski	Douglas Aarniokoski
2374	ron_howard	Ron Howard
2375	richard_benjamin	Richard Benjamin
2376	john_glen	John Glen
2377	tobe_hooper	Tobe Hooper
2378	hugh_wilson	Hugh Wilson
2379	jerry_paris	Jerry Paris
2380	jerry_paris	Jerry Paris
2381	jim_drake_ii	Jim Drake (II)
2382	alan_myerson	Alan Myerson
2383	peter_bonerz	Peter Bonerz
2384	1042523-george_miller	George Miller
2385	dean_parisot	Dean Parisot
2386	neil_abramson	Neil Abramson
2387	1001257-peter_berg	Peter Berg
2388	ferzan_ozpetek	Ferzan Ozpetek
2389	alfred_hitchcock	Alfred Hitchcock
2390	mark_herman	Mark Herman
2391	sam_raimi	Sam Raimi
2392	troy_miller	Troy Miller
2393	jonathan_frakes	Jonathan Frakes
2394	brenda_chapman	Brenda Chapman
2395	wes_anderson	Wes Anderson
2396	john_madden	John Madden
2397	glenn_jordan	Glenn Jordan
2398	george_seaton	George Seaton
2399	jeannot_szwarc	Jeannot Szwarc
2400	john_d_hancock	John D. Hancock
2401	clint_eastwood	Clint Eastwood
2402	george_p_cosmatos	George P. Cosmatos
2403	ted_kotcheff	Ted Kotcheff
2404	peter_macdonald	Peter MacDonald
2405	lewis_teague	Lewis Teague
2406	robert_zemeckis	Robert Zemeckis
2407	ron_howard	Ron Howard
2408	daniel_petrie	Daniel Petrie
2409	sylvester_stallone	Sylvester Stallone
2410	sylvester_stallone	Sylvester Stallone
2411	sylvester_stallone	Sylvester Stallone
2412	john_g_avildsen	John G. Avildsen
2413	jonathan_lynn	Jonathan Lynn
2414	barry_levinson	Barry Levinson
2415	jack-fisk	Jack Fisk
2416	alan_metter	Alan Metter
2417	mike_nichols	Mike Nichols
2418	garry_marshall	Garry Marshall
2419	robert_m_young	Robert M. Young
2420	john_g_avildsen	John G. Avildsen
2421	john_g_avildsen	John G. Avildsen
2422	john_g_avildsen	John G. Avildsen
2423	jeremiah_s_chechik	Jeremiah S. Chechik
2424	nora_ephron	Nora Ephron
2425	clyde_bruckman	Clyde Bruckman
2426	paul_greengrass	Paul Greengrass
2427	terrence_malick	Terrence Malick
2428	robert_rodriguez	Robert Rodriguez
2429	ron_underwood	Ron Underwood
2430	ron_underwood	Ron Underwood
2431	tom_shadyac	Tom Shadyac
2432	chris_columbus	Chris Columbus
2433	steven_zaillian	Steven Zaillian
2434	maya_angelou	Maya Angelou
2435	anthony_drazan	Anthony Drazan
2436	franco_zeffirelli	Franco Zeffirelli
2437	brian_gilbert	Brian Gilbert
2439	paul_schrader	Paul Schrader
2440	1176587-larry_clark	Larry Clark
2441	stephen_frears	Stephen Frears
2442	anand_tucker	Anand Tucker
2443	willard_carroll	Willard Carroll
2444	shane_meadows	Shane Meadows
2445	irwin_winkler	Irwin Winkler
2446	darren_aronofsky	Darren Aronofsky
2447	brian_robbins	Brian Robbins
2448	john_bruno	John Bruno
2449	rodney_amateau	Rodney Amateau
2450	willard_huyck	Willard Huyck
2451	roman_polanski	Roman Polanski
2452	tibor_takacs	Tibor Takács
2453	1040953-nick_castle	Nick Castle
2454	david_cronenberg	David Cronenberg
