userID	movieID	rating	date_day	date_month	date_year	date_hour	date_minute	date_second
476	318	4	17	8	2004	3	47	36
476	356	4	2	8	2004	9	59	15
476	364	4.5	14	5	2004	21	57	2
476	368	2	12	5	2004	12	49	54
476	442	3	12	5	2004	12	48	45
476	457	4	2	8	2004	9	26	10
476	480	4	12	5	2004	14	56	40
476	497	4	12	5	2004	12	50	29
476	515	4	12	5	2004	12	54	31
476	516	2.5	12	5	2004	13	1	15
476	541	5	12	5	2004	15	8	14
476	555	3.5	10	6	2004	2	10	45
476	588	4.5	14	5	2004	21	57	14
476	589	4	12	5	2004	12	52	44
476	593	4.5	12	5	2004	15	16	1
476	608	4	2	8	2004	9	25	45
476	653	2.5	12	5	2004	12	50	16
476	665	4.5	14	5	2004	12	57	24
476	666	4.5	10	6	2004	2	15	56
476	720	4	7	6	2006	23	47	21
476	733	4	2	8	2004	10	1	8
476	741	4.5	14	2	2005	18	59	51
476	750	5	12	5	2004	12	50	13
476	778	4.5	12	5	2004	15	21	8
476	780	3.5	12	5	2004	14	51	42
476	903	4.5	24	8	2004	21	48	37
476	922	4	2	8	2004	9	23	18
476	923	4.5	30	7	2007	7	44	33
476	991	3	12	5	2004	12	59	7
476	1036	4	10	6	2004	2	10	50
476	1080	4	1	8	2004	2	9	45
476	1089	3.5	12	5	2004	15	24	46
476	1101	4	14	2	2005	19	13	21
476	1120	4	17	8	2004	3	48	29
476	1127	3.5	12	5	2004	14	55	47
476	1136	4.5	15	2	2006	1	23	18
476	1148	4.5	15	2	2006	1	23	56
476	1196	4.5	12	5	2004	14	57	12
476	1198	4	12	5	2004	12	54	53
476	1199	4	12	5	2004	15	10	16
476	1200	4	10	6	2004	2	0	43
476	1201	3	10	6	2004	2	10	3
476	1206	5	12	5	2004	12	50	7
476	1208	4	12	5	2004	15	41	42
476	1210	4.5	12	5	2004	14	57	4
476	1214	4.5	12	5	2004	15	8	41
476	1221	4	12	5	2004	12	53	35
476	1223	4	7	6	2006	23	48	42
476	1232	4.5	10	6	2004	2	0	46
476	1233	4.5	10	6	2004	2	10	32
476	1237	5	14	5	2004	12	48	26
476	1240	4	12	5	2004	12	52	58
476	1249	4	12	5	2004	15	16	27
476	1252	4.5	2	8	2004	9	22	53
476	1258	4	12	5	2004	15	40	11
476	1274	4.5	14	2	2005	19	20	22
476	1291	4	12	5	2004	13	14	28
476	1304	4	12	5	2004	12	50	54
476	1307	4.5	12	5	2004	12	53	23
476	1358	4.5	12	5	2004	15	18	40
476	1381	2	12	5	2004	13	19	57
476	1387	4	10	6	2004	2	11	14
476	1391	3	12	5	2004	12	51	4
476	1394	3.5	12	5	2004	12	51	7
476	1527	5	12	5	2004	12	49	30
476	1542	3	27	3	2006	5	38	2
476	1552	3	23	9	2005	22	18	52
476	1556	1	12	5	2004	12	59	27
476	1573	4.5	12	5	2004	13	20	1
476	1580	3	12	5	2004	15	11	37
476	1584	4	12	5	2004	14	57	43
476	1593	4	12	5	2004	13	8	36
476	1610	4	12	5	2004	15	15	15
476	1625	4	12	5	2004	15	14	46
476	1635	5	12	5	2004	15	37	32
476	1653	4	12	5	2004	14	56	33
476	1676	4	12	5	2004	14	52	12
476	1682	4.5	2	8	2004	10	2	17
476	1717	3	12	5	2004	13	20	8
476	1732	3.5	12	5	2004	15	14	28
476	1748	4	12	5	2004	14	55	35
476	1784	4	12	5	2004	12	48	54
476	1924	2	12	5	2004	13	8	4
476	1961	4.5	17	8	2004	4	22	4
476	1974	1.5	12	5	2004	12	58	52
476	2019	4.5	14	5	2004	12	48	34
476	2021	4	12	5	2004	14	51	49
476	2028	4	2	8	2004	9	58	19
476	2058	4	12	5	2004	12	58	29
476	2076	5	12	5	2004	15	37	59
476	2161	4.5	14	5	2004	21	53	45
476	2178	4	12	5	2004	15	19	2
476	2183	4	12	5	2004	13	6	17
476	2193	4	14	5	2004	21	53	38
476	2232	4	12	5	2004	15	10	56
476	2278	1	12	5	2004	15	16	49
476	2296	2	12	5	2004	13	6	6
476	2302	2.5	12	5	2004	12	53	54
476	2318	4.5	12	5	2004	15	37	1
476	2324	5	15	2	2006	1	26	33
476	2337	2.5	12	5	2004	13	5	53
476	2351	3.5	30	7	2007	7	44	1
476	2353	3	12	5	2004	15	16	42
476	2355	3.5	14	5	2004	21	56	45
476	2360	3.5	17	8	2004	3	58	13
476	2395	4	12	5	2004	13	19	1
476	2396	4.5	14	5	2004	12	50	44
476	2420	4	12	5	2004	12	57	53
476	2424	3.5	12	5	2004	12	57	45
476	2455	2	12	5	2004	13	18	46
476	2467	4	15	2	2006	1	26	49
476	2505	4	23	9	2005	22	19	7
476	2542	4	12	5	2004	15	14	50
476	2571	4.5	12	5	2004	14	16	39
476	2572	3	12	5	2004	12	57	40
476	2580	4	7	6	2006	23	52	17
476	2585	5	14	5	2004	12	43	18
476	2594	4	12	5	2004	14	55	57
476	2677	4	12	5	2004	13	5	44
476	2683	3.5	12	5	2004	12	48	51
476	2692	4	14	5	2004	21	54	36
476	2706	4	12	5	2004	12	50	3
476	2712	4.5	23	9	2005	22	21	9
476	2728	4.5	14	5	2004	12	44	7
476	2762	3	12	5	2004	15	15	40
476	2840	4.5	12	5	2004	13	18	6
476	2843	4.5	30	7	2007	7	44	56
476	2916	4	12	5	2004	15	10	59
476	2959	5	12	5	2004	12	50	23
476	2985	2.5	12	5	2004	15	12	16
476	2990	2	12	5	2004	12	56	24
476	2997	4.5	14	2	2005	18	59	6
476	3000	5	12	5	2004	12	56	43
476	3030	4	12	5	2004	15	36	38
476	3075	4	10	6	2004	2	6	57
476	3146	3	12	5	2004	13	5	8
476	3160	5	12	5	2004	13	17	56
476	3203	4	12	5	2004	15	19	15
476	3271	4	12	5	2004	13	4	40
476	3302	5	14	5	2004	12	44	43
476	3317	4.5	20	7	2004	2	25	34
476	3418	3	12	5	2004	12	57	26
476	3481	4	14	5	2004	12	54	22
476	3527	3	14	2	2005	19	7	25
476	3535	4	12	5	2004	12	55	5
476	3569	3.5	12	5	2004	13	12	15
476	3578	4.5	12	5	2004	12	49	36
476	3654	4	10	6	2004	2	11	28
476	3751	4	14	5	2004	21	56	40
476	3793	3	12	5	2004	15	10	45
476	3897	4.5	20	7	2004	2	25	12
476	3910	4.5	12	5	2004	15	36	50
476	3920	5	12	5	2004	13	12	23
476	3949	4.5	12	5	2004	15	20	40
476	3996	5	12	5	2004	12	52	51
476	3998	3.5	14	2	2005	19	16	30
476	4008	4	12	5	2004	12	56	2
476	4011	3	7	6	2006	23	55	16
476	4018	3.5	12	5	2004	12	55	37
476	4027	3.5	12	5	2004	12	55	18
476	4148	4	12	5	2004	13	17	21
476	4178	4	12	5	2004	13	12	6
476	4226	4	12	5	2004	15	20	15
476	4262	3	12	5	2004	13	16	53
476	4306	4	14	5	2004	21	56	8
476	4336	4	12	5	2004	15	15	58
476	4367	1	12	5	2004	12	56	10
476	4370	4.5	12	5	2004	14	51	33
476	4467	4	14	5	2004	21	52	12
476	4487	2.5	23	9	2005	22	21	21
476	4642	3.5	19	4	2008	22	13	47
476	4741	4.5	27	3	2006	5	28	34
476	4862	3	12	5	2004	13	11	33
476	4874	2.5	12	5	2004	15	12	1
476	4878	4.5	12	5	2004	14	16	44
476	4896	4	14	5	2004	21	52	15
476	4901	3.5	14	2	2005	19	7	9
476	4963	3	14	2	2005	19	3	11
476	4973	5	14	5	2004	21	54	24
476	4979	3.5	12	5	2004	15	36	37
476	4993	4	12	5	2004	12	53	5
476	5014	4	12	5	2004	13	23	13
476	5015	4	30	7	2007	10	16	47
476	5065	4	12	5	2004	14	53	0
476	5244	2	12	5	2004	13	22	59
476	5349	4	12	5	2004	15	6	39
476	5377	4	20	7	2004	2	25	45
476	5378	4	12	5	2004	12	55	48
476	5418	4	12	5	2004	15	16	13
476	5445	4	12	5	2004	12	55	28
476	5477	3	30	7	2007	10	16	30
476	5502	4	12	5	2004	15	10	48
476	5515	4.5	20	7	2004	2	24	52
476	5617	4	12	5	2004	15	21	25
476	5669	4.5	12	5	2004	15	21	2
476	5673	3.5	14	5	2004	12	54	52
476	5792	4	30	7	2007	10	16	39
476	5816	4	14	5	2004	21	53	10
476	5890	4	19	4	2008	22	14	7
476	5952	4	12	5	2004	12	54	36
476	5954	4	7	6	2006	23	52	10
476	5971	4.5	12	5	2004	15	23	2
476	5989	4	10	6	2004	2	10	12
476	6016	5	10	6	2004	2	7	45
476	6104	5	14	2	2005	18	59	42
476	6159	3.5	14	5	2004	12	58	13
476	6286	2.5	27	10	2006	1	56	30
476	6291	4	28	4	2005	22	30	16
476	6300	3.5	12	1	2007	5	24	59
476	6323	3	12	5	2004	13	21	50
476	6333	3	12	5	2004	14	17	30
476	6350	4.5	12	5	2004	15	20	22
476	6365	2.5	12	5	2004	15	11	21
476	6377	4.5	12	5	2004	15	39	12
476	6440	3.5	14	5	2004	12	54	38
476	6537	4	12	5	2004	13	21	43
476	6538	3.5	30	7	2007	10	17	4
476	6541	0.5	12	5	2004	13	3	17
476	6595	1	12	5	2004	13	21	56
476	6620	3.5	19	4	2008	22	14	48
476	6645	3	12	5	2004	14	51	5
476	6666	5	30	7	2007	7	44	35
476	6708	4.5	20	7	2004	2	25	26
476	6711	5	12	5	2004	15	36	38
476	6787	2	12	5	2004	13	10	7
476	6807	4	12	5	2004	15	24	49
476	6874	2	14	5	2004	12	43	3
476	6947	4	10	6	2004	2	10	38
476	6979	4	12	5	2004	13	20	54
476	6986	4	12	5	2004	15	38	45
476	7022	4	12	5	2004	15	14	22
476	7034	4	12	5	2004	15	38	16
476	7073	5	7	6	2006	23	52	51
476	7090	4.5	12	5	2004	15	39	7
476	7099	4	12	5	2004	14	18	42
476	7153	4.5	17	8	2004	3	58	46
476	7154	3	12	5	2004	13	9	31
476	7254	4	19	4	2008	22	8	14
476	7285	1	30	7	2007	10	16	55
476	7325	3	12	5	2004	13	9	14
476	7346	3.5	9	6	2004	8	2	54
476	7348	3.5	9	6	2004	8	0	35
476	7361	4	9	6	2004	8	3	56
476	7362	3	12	5	2004	14	15	21
476	7458	3	14	5	2004	12	43	42
476	7482	4	12	5	2004	15	37	45
476	7569	4	14	2	2005	19	19	31
476	7827	4	14	2	2005	19	2	14
476	7841	3	10	6	2004	2	1	17
476	7842	3	12	5	2004	14	17	3
476	7925	5	27	10	2006	1	56	15
476	7937	4	24	3	2008	11	51	52
476	7981	4	17	8	2004	3	32	13
476	8228	4	14	2	2005	19	2	51
476	8340	4	10	6	2004	2	8	48
476	8360	3.5	9	6	2004	8	0	28
476	8368	4	21	6	2004	16	9	41
476	8370	4	17	8	2004	3	32	57
476	8371	2	17	8	2004	3	33	57
476	8372	2.5	1	8	2004	1	59	6
476	8493	3.5	14	2	2005	19	3	42
476	8501	4.5	14	2	2005	19	7	53
476	8636	4	1	8	2004	1	58	13
476	8638	4	28	4	2005	22	31	23
476	8640	2.5	17	8	2004	3	34	3
476	8644	3.5	1	8	2004	1	58	23
476	8665	4	17	8	2004	3	33	8
476	8784	3.5	14	2	2005	18	59	47
476	8836	4	13	10	2004	23	21	28
476	8860	3.5	13	10	2004	23	21	36
476	8874	4	14	2	2005	19	2	27
476	8972	3.5	23	9	2005	22	18	47
476	8983	4	15	10	2006	23	2	34
476	26776	4.5	24	3	2008	11	53	10
476	27416	4.5	19	4	2008	22	14	32
476	27660	5	19	4	2008	22	7	27
476	27773	4.5	28	4	2005	22	22	27
476	27801	4	28	4	2005	22	22	35
476	27904	3.5	19	4	2008	22	6	50
476	30803	4	15	2	2006	1	24	54
476	31658	5	7	6	2006	23	49	25
476	31685	4	28	4	2005	22	24	12
476	31804	4.5	19	4	2008	22	8	46
476	31878	4.5	28	4	2005	22	22	19
476	32587	4	7	6	2006	23	55	3
476	33162	4	17	5	2005	12	32	52
476	33493	4	19	4	2008	22	8	21
476	33794	4	7	6	2006	23	53	26
476	34319	4	12	1	2007	5	28	17
476	38038	4	7	6	2006	23	47	15
476	40815	4	7	6	2006	23	50	0
476	42632	4.5	30	7	2007	10	17	36
476	44191	3.5	7	6	2006	23	54	47
476	46322	3	15	10	2006	23	2	26
476	46578	3.5	19	4	2008	22	12	42
476	48394	4	30	7	2007	10	14	28
476	49272	4.5	12	1	2007	5	24	35
476	50872	4.5	19	4	2008	22	12	37
476	51540	4	30	7	2007	10	14	32
476	52287	4	19	4	2008	22	8	6
476	52885	4	19	4	2008	22	6	36
476	53996	4	19	4	2008	22	8	36
476	54272	4	30	7	2007	7	37	4
476	56152	3.5	19	4	2008	22	13	39
477	47	4.5	28	8	2007	17	3	46
477	50	5	28	8	2007	16	55	7
477	165	4.5	28	8	2007	16	58	2
477	293	5	28	8	2007	17	1	10
477	296	4	28	8	2007	17	0	34
477	318	5	28	8	2007	16	54	48
477	410	3.5	28	8	2007	16	43	18
477	491	3.5	28	8	2007	16	28	58
477	527	5	28	8	2007	16	54	43
477	541	4.5	28	8	2007	17	0	8
477	588	4	28	8	2007	16	46	26
477	593	5	28	8	2007	17	1	38
477	903	4	28	8	2007	17	3	4
477	912	4.5	28	8	2007	17	0	45
477	924	5	28	8	2007	16	39	36
477	1036	5	28	8	2007	16	57	54
477	1064	3	28	8	2007	16	46	33
477	1080	4	28	8	2007	17	7	35
477	1089	4	28	8	2007	17	1	31
477	1090	4	28	8	2007	17	7	52
477	1136	5	28	8	2007	16	59	23
477	1196	4.5	28	8	2007	16	51	25
477	1197	3.5	28	8	2007	17	0	32
477	1198	5	28	8	2007	16	58	34
477	1200	4.5	28	8	2007	17	1	51
477	1201	4.5	28	8	2007	16	59	40
477	1204	4.5	28	8	2007	17	1	4
477	1210	4.5	28	8	2007	16	51	28
477	1213	4.5	28	8	2007	16	59	43
477	1214	4.5	28	8	2007	17	0	39
477	1221	4.5	28	8	2007	16	58	48
477	1222	4.5	28	8	2007	17	0	54
477	1225	5	28	8	2007	17	5	53
477	1242	4	28	8	2007	17	0	56
477	1262	4	28	8	2007	16	59	11
477	1266	4.5	28	8	2007	17	5	44
477	1272	4.5	28	8	2007	17	2	40
477	1274	5	28	8	2007	16	46	6
477	1291	5	28	8	2007	17	0	19
477	1608	4.5	28	8	2007	16	45	15
477	1617	4	28	8	2007	17	1	24
477	1644	2.5	28	8	2007	16	28	33
477	1760	1	28	8	2007	17	13	45
477	1882	3	28	8	2007	16	28	30
477	2019	4.5	28	8	2007	16	54	45
477	2028	4	28	8	2007	17	3	43
477	2085	3.5	28	8	2007	16	28	37
477	2094	4	28	8	2007	16	28	41
477	2124	3.5	28	8	2007	16	43	20
477	2329	4	28	8	2007	16	59	32
477	2571	4.5	28	8	2007	16	59	19
477	2628	2.5	28	8	2007	16	51	16
477	2762	4.5	28	8	2007	17	3	54
477	2791	4.5	28	8	2007	16	45	41
477	2807	2	28	8	2007	17	13	20
477	2959	4.5	28	8	2007	17	0	17
477	3555	4.5	28	8	2007	16	29	3
477	3949	4	28	8	2007	17	8	16
477	3996	4	28	8	2007	17	6	36
477	4159	3.5	28	8	2007	16	41	15
477	4226	4.5	28	8	2007	16	58	58
477	4321	4	28	8	2007	16	28	48
477	4370	3.5	28	8	2007	16	42	16
477	4767	3.5	28	8	2007	16	42	24
477	4775	0.5	28	8	2007	17	13	27
477	4792	2	28	8	2007	16	38	57
477	4993	4.5	28	8	2007	16	52	2
477	5009	3.5	28	8	2007	16	47	19
477	5378	3	28	8	2007	16	51	20
477	5385	4.5	28	8	2007	17	1	1
477	5523	0.5	28	8	2007	16	43	46
477	5618	5	28	8	2007	16	58	43
477	5782	5	28	8	2007	17	0	1
477	5816	4.5	28	8	2007	16	50	37
477	5952	4.5	28	8	2007	16	52	6
477	6016	4.5	28	8	2007	16	54	36
477	6502	4.5	28	8	2007	16	40	39
477	6587	0.5	28	8	2007	17	13	25
477	7022	4	28	8	2007	17	5	57
477	7063	3.5	28	8	2007	16	45	1
477	7090	5	28	8	2007	17	3	30
477	7153	5	28	8	2007	16	52	5
477	7361	3.5	28	8	2007	17	0	14
477	7841	3	28	8	2007	16	57	25
477	8368	4.5	28	8	2007	16	50	51
477	8874	4.5	28	8	2007	17	8	22
477	8961	4.5	28	8	2007	17	0	58
477	8977	2.5	28	8	2007	16	46	47
477	26082	4.5	28	8	2007	17	1	35
477	30749	5	28	8	2007	16	59	46
477	32587	4	28	8	2007	17	8	25
477	33493	3.5	28	8	2007	16	51	13
477	33794	4.5	28	8	2007	16	59	38
477	35836	3	28	8	2007	16	41	20
477	36529	4.5	28	8	2007	16	52	16
477	37386	1.5	28	8	2007	16	44	9
477	39292	3.5	28	8	2007	17	4	40
477	40815	4.5	28	8	2007	16	50	39
477	41997	4	28	8	2007	17	7	39
477	43936	3.5	28	8	2007	16	39	7
477	44191	4	28	8	2007	17	4	1
477	44195	4	28	8	2007	17	2	52
477	46322	4.5	28	8	2007	16	56	59
477	46578	4	28	8	2007	17	4	53
477	48394	5	28	8	2007	16	59	0
477	48516	5	28	8	2007	16	59	8
477	48774	5	28	8	2007	17	1	55
477	48780	4.5	28	8	2007	17	0	28
477	49272	4.5	28	8	2007	17	1	14
477	49530	3.5	28	8	2007	17	4	18
477	50068	5	28	8	2007	16	59	16
477	51255	3.5	28	8	2007	16	58	56
477	51662	4.5	28	8	2007	16	49	19
477	52245	3.5	28	8	2007	16	37	55
477	52281	4.5	28	8	2007	16	58	51
477	53972	4	28	8	2007	16	57	38
477	53996	4	28	8	2007	16	57	15
477	54001	4	28	8	2007	16	50	41
493	1	3.5	2	8	2008	23	9	15
493	7	3	8	7	2008	8	37	58
493	18	4.5	7	7	2008	22	31	11
493	19	2	8	7	2008	8	23	4
493	20	3	10	7	2008	22	47	51
493	21	2.5	11	7	2008	8	25	16
493	22	4	8	7	2008	12	52	38
493	27	3.5	8	7	2008	0	0	50
493	31	3	8	7	2008	12	57	23
493	32	4	7	7	2008	23	28	8
493	36	3.5	11	7	2008	8	54	22
493	45	4	11	7	2008	8	52	29
493	47	4	7	7	2008	23	28	17
493	50	5	7	7	2008	22	36	20
493	52	3.5	3	8	2008	7	49	27
493	58	4	8	7	2008	8	43	8
493	74	3	7	7	2008	22	32	51
493	89	3.5	11	7	2008	9	16	6
493	92	3	15	7	2008	8	36	46
493	94	4	10	7	2008	22	46	43
493	110	3	8	7	2008	8	15	44
493	141	3	8	7	2008	8	20	38
493	147	4	7	7	2008	23	37	47
493	150	3	8	7	2008	8	15	49
493	151	3	8	7	2008	8	41	33
493	164	3	5	9	2008	9	39	32
493	168	3	4	8	2008	20	37	27
493	170	3	10	7	2008	22	21	40
493	179	3	26	7	2008	20	37	16
493	186	3	8	7	2008	8	45	28
493	194	2.5	2	8	2008	23	9	32
493	195	2.5	15	7	2008	9	8	52
493	215	4	10	7	2008	22	45	57
493	218	3.5	10	7	2008	22	41	57
493	224	3.5	7	7	2008	22	27	56
493	225	3	8	7	2008	8	42	2
493	232	4	10	7	2008	22	24	15
493	235	3	11	7	2008	9	15	5
493	247	4	10	7	2008	22	14	53
493	253	3	8	7	2008	8	19	12
493	256	3	8	7	2008	12	57	43
493	260	4.5	8	7	2008	8	15	39
493	261	4	8	7	2008	0	5	6
493	265	4	8	7	2008	8	45	25
493	266	3.5	7	7	2008	23	29	24
493	272	4	8	7	2008	12	58	15
493	280	4.5	7	7	2008	23	18	1
493	288	5	8	7	2008	8	21	7
493	292	3.5	8	7	2008	8	18	47
493	293	3.5	7	7	2008	23	9	19
493	296	4	7	7	2008	23	5	47
493	299	5	26	7	2008	20	36	24
493	300	3.5	8	7	2008	8	12	41
493	307	3.5	3	8	2008	8	14	48
493	318	5	7	7	2008	22	36	5
493	337	4.5	7	7	2008	22	56	40
493	342	4	8	7	2008	8	45	34
493	344	2	8	7	2008	0	2	52
493	345	4	8	7	2008	12	52	34
493	350	3.5	8	7	2008	8	26	4
493	356	4	7	7	2008	22	58	27
493	357	4	7	7	2008	23	56	49
493	364	4.5	8	7	2008	8	17	12
493	365	3.5	17	7	2008	8	43	7
493	367	2.5	8	7	2008	8	18	26
493	376	3	8	7	2008	8	44	36
493	377	3.5	17	7	2008	8	43	30
493	381	4	10	7	2008	22	36	49
493	412	3	10	7	2008	22	40	44
493	454	3	8	7	2008	8	19	26
493	457	3.5	8	7	2008	8	15	41
493	468	3	7	7	2008	23	56	43
493	469	3	17	7	2008	8	48	16
493	474	4	8	7	2008	8	23	37
493	480	3.5	8	7	2008	8	15	23
493	481	4	10	7	2008	22	35	15
493	491	3.5	10	7	2008	22	29	27
493	497	5	7	7	2008	23	2	13
493	500	3	8	7	2008	8	17	55
493	508	4	8	7	2008	8	24	4
493	509	4	8	7	2008	8	25	16
493	527	4	7	7	2008	22	36	1
493	531	4	10	7	2008	22	23	10
493	541	4	7	7	2008	23	13	39
493	550	3	17	7	2008	9	7	57
493	552	3.5	7	7	2008	23	39	51
493	555	4	8	7	2008	8	40	50
493	586	3	8	7	2008	8	20	14
493	587	3.5	8	7	2008	8	18	30
493	588	4.5	8	7	2008	8	16	18
493	595	4	8	7	2008	8	17	7
493	597	4	8	7	2008	8	17	47
493	608	3.5	7	7	2008	23	58	29
493	628	4	7	7	2008	22	53	3
493	653	3.5	8	7	2008	8	29	29
493	673	3	8	7	2008	12	56	54
493	708	3.5	7	7	2008	23	32	20
493	724	3	8	7	2008	13	1	34
493	778	4	8	7	2008	8	23	31
493	780	3	15	7	2008	9	13	41
493	802	2.5	8	7	2008	8	43	21
493	836	3	10	7	2008	22	40	21
493	838	3	11	7	2008	9	9	28
493	858	4	7	7	2008	22	35	15
493	920	3.5	8	7	2008	8	29	17
493	991	3	15	7	2008	9	6	24
493	1027	4.5	10	7	2008	22	22	0
493	1035	4	30	7	2008	23	11	33
493	1036	4	7	7	2008	23	31	2
493	1041	4	3	8	2008	8	12	25
493	1056	3	11	7	2008	8	56	50
493	1057	2.5	3	8	2008	7	49	55
493	1059	4	7	7	2008	23	37	30
493	1061	3.5	8	7	2008	13	0	11
493	1079	3.5	8	7	2008	8	24	13
493	1088	4	8	7	2008	12	54	13
493	1089	5	7	7	2008	23	9	52
493	1094	4	8	7	2008	8	43	0
493	1097	4	8	7	2008	8	18	10
493	1101	3.5	7	7	2008	23	53	9
493	1120	3	30	7	2008	22	53	43
493	1135	4	7	7	2008	22	32	14
493	1183	3.5	8	7	2008	8	12	48
493	1185	4	7	7	2008	22	30	24
493	1186	4	10	7	2008	22	25	34
493	1193	4	7	7	2008	23	9	3
493	1197	5	7	7	2008	22	48	7
493	1210	4	8	7	2008	8	16	0
493	1224	4	10	7	2008	22	41	45
493	1245	4	7	7	2008	22	30	59
493	1246	5	8	7	2008	8	25	29
493	1259	5	8	7	2008	8	23	57
493	1268	4	30	7	2008	23	11	45
493	1270	5	8	7	2008	8	16	45
493	1271	4	8	7	2008	12	59	55
493	1285	2.5	8	7	2008	12	55	19
493	1291	3.5	15	7	2008	8	56	21
493	1333	3	8	7	2008	12	54	10
493	1339	2.5	8	7	2008	12	58	5
493	1343	3	7	7	2008	23	50	55
493	1354	4	7	7	2008	23	23	57
493	1380	4	7	7	2008	23	33	45
493	1385	3	5	9	2008	9	14	54
493	1393	4	7	7	2008	23	52	33
493	1396	3.5	8	7	2008	8	45	19
493	1407	2	8	7	2008	0	3	4
493	1441	4	10	7	2008	22	33	24
493	1466	3	11	7	2008	9	15	0
493	1488	3.5	11	7	2008	9	17	57
493	1498	3	11	7	2008	8	52	8
493	1500	3	8	7	2008	8	39	50
493	1517	2.5	8	7	2008	8	22	38
493	1527	3.5	7	7	2008	23	31	35
493	1541	3	5	9	2008	9	24	18
493	1552	3.5	8	7	2008	8	42	47
493	1573	2.5	11	7	2008	8	25	28
493	1580	3	8	7	2008	8	18	13
493	1586	3.5	10	7	2008	22	28	25
493	1597	3	8	7	2008	12	54	49
493	1608	3	8	7	2008	8	41	49
493	1611	4	15	7	2008	8	56	38
493	1617	3	8	7	2008	8	19	16
493	1619	3	10	7	2008	22	46	36
493	1625	3	11	7	2008	8	54	19
493	1645	2.5	8	7	2008	12	53	24
493	1653	3.5	7	7	2008	23	32	31
493	1658	3.5	7	7	2008	23	54	49
493	1668	3.5	11	7	2008	8	23	28
493	1673	4	8	7	2008	8	43	56
493	1674	4	8	7	2008	12	52	1
493	1678	3.5	10	7	2008	22	40	31
493	1680	4.5	7	7	2008	22	29	55
493	1682	4	7	7	2008	23	47	24
493	1717	2	8	7	2008	0	3	10
493	1721	3.5	7	7	2008	23	36	40
493	1732	3.5	7	7	2008	23	25	30
493	1735	3	11	7	2008	9	9	42
493	1747	2.5	8	7	2008	12	54	32
493	1752	3.5	15	7	2008	8	41	3
493	1777	3	26	7	2008	20	38	11
493	1784	4	8	7	2008	8	22	44
493	1801	3.5	7	7	2008	23	37	56
493	1844	4.5	15	7	2008	21	16	41
493	1873	3	17	7	2008	8	50	47
493	1884	3	11	7	2008	9	15	9
493	1894	2.5	10	7	2008	22	40	33
493	1916	4	8	7	2008	0	0	30
493	1917	3	7	7	2008	23	30	51
493	1923	3	8	7	2008	8	21	50
493	1960	4.5	10	7	2008	22	26	6
493	1961	4.5	7	7	2008	23	51	57
493	2000	3.5	8	7	2008	8	27	15
493	2005	4.5	7	7	2008	23	44	6
493	2006	2.5	8	7	2008	8	45	9
493	2011	4	8	7	2008	8	25	55
493	2012	3.5	8	7	2008	8	25	14
493	2020	3	15	7	2008	8	35	27
493	2025	3.5	7	7	2008	23	38	47
493	2028	3	8	7	2008	8	17	40
493	2052	3	5	9	2008	9	22	17
493	2081	4	8	7	2008	8	42	6
493	2094	3	10	7	2008	22	26	16
493	2100	3.5	8	7	2008	8	46	18
493	2106	3.5	11	7	2008	8	37	20
493	2125	3.5	10	7	2008	22	38	1
493	2133	4.5	10	7	2008	22	44	16
493	2144	4	7	7	2008	23	35	33
493	2145	4	7	7	2008	22	29	44
493	2146	3	15	7	2008	8	44	34
493	2166	3.5	11	7	2008	8	53	4
493	2174	3.5	8	7	2008	8	24	40
493	2193	3.5	8	7	2008	12	59	7
493	2194	3.5	8	7	2008	8	39	1
493	2231	3	15	7	2008	8	35	50
493	2245	4	10	7	2008	22	40	9
493	2268	4	7	7	2008	23	52	15
493	2272	3	17	7	2008	8	48	37
493	2289	3.5	8	7	2008	12	59	24
493	2302	4	8	7	2008	8	40	55
493	2318	4	17	7	2008	9	7	40
493	2321	4	8	7	2008	8	42	11
493	2324	4	8	7	2008	8	39	17
493	2329	5	7	7	2008	22	49	21
493	2340	3	7	7	2008	23	29	45
493	2378	3	10	7	2008	22	36	18
493	2387	3	11	7	2008	8	59	3
493	2396	4	8	7	2008	8	21	2
493	2424	3	8	7	2008	12	54	2
493	2467	4	10	7	2008	22	42	44
493	2470	2.5	8	7	2008	12	52	3
493	2474	3	7	7	2008	23	53	49
493	2497	3	28	7	2008	8	27	0
493	2539	2.5	8	7	2008	12	59	35
493	2541	3	10	7	2008	22	19	31
493	2542	4.5	8	7	2008	12	49	30
493	2571	3.5	7	7	2008	23	13	3
493	2577	3	7	7	2008	23	24	36
493	2581	3	10	7	2008	22	26	12
493	2599	2	8	7	2008	8	41	6
493	2628	3	11	7	2008	8	16	13
493	2657	4	8	7	2008	8	43	37
493	2671	4	7	7	2008	23	56	33
493	2683	2.5	8	7	2008	8	21	43
493	2686	3	10	7	2008	22	33	49
493	2688	3	11	7	2008	8	26	12
493	2692	4.5	7	7	2008	23	6	15
493	2706	2.5	7	7	2008	23	49	19
493	2712	3.5	7	7	2008	23	54	1
493	2713	2	18	11	2008	16	36	8
493	2716	3.5	8	7	2008	8	20	19
493	2724	1	7	7	2008	22	28	42
493	2734	3	15	7	2008	8	57	32
493	2762	4.5	7	7	2008	23	30	34
493	2797	4.5	8	7	2008	8	25	10
493	2803	3	15	7	2008	9	5	57
493	2805	2.5	7	7	2008	22	32	10
493	2827	2.5	11	7	2008	9	14	16
